ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME,LAST_RPT_PLAN_NAME,SPONS_MANUAL_SIGNED_DATE,SPONS_MANUAL_SIGNED_NAME,DFE_MANUAL_SIGNED_DATE,DFE_MANUAL_SIGNED_NAME
"20180323145912P040012847345001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INFINITY SPORTS MEDICINE & REH 401(K) PROFIT SHARING PLAN & TRUST","001","2006-05-01","INFINITY SPORTS MEDICINE & REH",,,"55 WEST 19TH STREET",,"NEW YORK","NY","10011",,,,,,,,,,,,,,,,,,"364595715","2124883400","621340",,,,,,,,,,,,,,,,,,,"2018-03-23T02:59:09-0500","MARINA BABIY",,,,,9,7,0,1,8,0,8,6,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-03-23","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180314122551P030006406981001","1995-01-01","1995-12-31","2",,"0","0","0","0","0","0","0","1","0",,"MEDIA-UPPER PROVIDENCE FREE LIBRARY 403(B) TDA PLAN","002","1993-02-01","MEDIA-UPPER PROVIDENCE FREE LIBRARY",,,"1 E FRONT ST.",,"MEDIA","PA","190632911",,,,,,,,,,,,,,,,,,"231384955","6105661918","611000",,,,,,,,,,,,,,,,,,,"2018-03-14T12:25:25-0500","MARIE SCIOCCHETTI",,,,,0,,,,,,,,,,"2L",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-03-14","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,,,"0",,,,,,,
"20180316011439P030095776173001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"TRIFECTA SOLUTIONS INC. 401(K) PROFIT SHARING PLAN & TRUST","001","2017-01-01","TRIFECTA SOLUTIONS INC",,,"5510 BLUESTEM CT.",,"OSWEGO","IL","60543",,,,,,,,,,,,,,,,,,"203199056","6308626167","541519",,,,,,,,,,,,,,,,,,,"2018-03-16T01:14:36-0500","KEVIN SCHRAMM",,,,,2,4,0,0,4,0,4,4,0,,"2E2F2G2J2K2R2S2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-03-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180307105242P030120782391001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"NEX-TECH WIRELESS, LLC","501","2017-01-01","NEX-TECH WIRELESS, LLC",,"LISA PIERCE","3001 NEW WAY",,"HAYS","KS","676013262",,,,,,,"3001 NEW WAY",,"HAYS","KS","676013262",,,,,,,"201189456","7856213600","517000",,,,,,,,,,,,,,,,,,,"2018-03-07T10:51:23-0600","LISA CAMPBELL","2018-03-07T10:51:23-0600","LISA CAMPBELL",,,280,280,0,0,280,0,280,0,0,0,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-03-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,280,"2","2",,,,,,,,
"20180322233732P030004429325001","2006-11-01","2007-10-31","2",,"0","0","0","0","0","0","0","1","0",,"CIVIL CONSTRUCTORS LIFE PLAN","502","1994-11-01","CIVIL CONSTRUCTORS, LLC",,,"425 DOWNS BOULEVARD","PO BOX 685","FRANKLIN","TN","37065",,,,,,,,,,,,,,,,,,"621548890","6152369000","237100",,,,,,,,,,,,,,,,,,,,,,,,,291,282,0,0,282,,,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-23",,,,,,"1",,,,,,,,,,,,,,,,,305,"2",,,"2018-03-22T11:00:00-0500","GLENN RIKARD",,,,,
"20180315212145P040098941053001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"C&M CONVEYOR, INC. WELFARE BENEFIT PLAN","510","2014-01-01","C&M CONVEYOR, INC.",,,"4598 STATE ROAD 37",,"MITCHELL","IN","47446",,,,,,,,,,,,,,,,,,"300107585","8128495647","339900",,,,,,,,,,,,,,,,,,,"2018-03-15T15:08:08-0500","GARY WILKINSON","2018-03-15T15:08:08-0500","GARY WILKINSON",,,122,201,0,0,201,,,,,,,"4A4B4D4E4F4H4Q","1",,,,"1",,,,,,,,,"1","7",,,,"FILING_RECEIVED","2018-03-15","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,122,"2",,,,,,,,,
"20180327180910P030018284593001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAWVISION, INC. PROFIT SHARING 401(K) PLAN","001","2011-01-01","LAWVISION, INC.",,,"P.O. BOX 1572",,"MANCHESTER","MA","01944",,,,,,,,,,,,,,,,,,"208101902","9785268316","541600",,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,6,0,6,6,0,,"2A2E2F2G2J2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-27",,,,,,"1",,,,,,,,,,,,,,,,,6,,,,"2018-03-27T07:00:00-0500","JAMES A. CRANSTON",,,,,
"20180323181646P040013263425001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"MCB ENTERPRISES, INC. PROFIT SHARING PLAN","001","2017-01-01","MCB ENTERPRISES, INC.",,,"5513 E 104TH STREET",,"TULSA","OK","74137",,,,,,,,,,,,,,,,,,"814824202","9187605612","531390",,,,,,,,,,,,,,,,,,,"2018-03-23T09:53:14-0500","MICHAEL BROWN","2018-03-23T09:53:14-0500","MICHAEL BROWN",,,2,2,0,0,2,0,2,2,0,,"2A2E2F2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-23","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180311181126P030090311869001","2018-01-01","2018-02-20","2",,"0","0","1","1","0","0","0","0","0",,"DSCG, INC. 401K PROFIT SHARING PLAN 2018 FILING","001","2016-03-17","DSCG, INC.",,,"322 ROSE FINCH CIRCLE",,"HIGHLANDS RANCH","CO","80129",,,,,,,,,,,,,,,,,,"811838490","3033463298","541990",,,,,,,,,,,,,,,,,,,"2018-03-11T18:02:15-0500","DUNCAN SHIELDS",,,,,1,0,0,0,0,0,0,0,0,,"2E2J2K2F2G3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180315170756P040098767085002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ANDREW HERRERA II PROFIT SHARING PLAN","003","1998-01-01","ANDREW HERRERA II",,,"114 SANTA PAULA AVENUE",,"SAN FRANCISCO","CA","941271524",,,,,,,,,,,,,,,,,,"943253029","4156649400","531210",,,,,,,,,,,,,,,,,,,"2018-02-27T07:27:41-0600","ANDREW HERRERA II","2018-02-27T07:27:41-0600","ANDREW HERRERA II",,,2,2,,,2,,2,2,,,"2E3B",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-15","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180326155808P040015372983001","2008-07-01","2009-06-30","2",,"0","0","0","0","0","0","0","1","0",,"MACON RESOURCES, INC. MEDICAL PLAN","502","1995-07-01","MACON RESOURCES, INC.",,,"2121 HUBBARD AVENUE",,"DECATUR","IL","62526",,,,,,,,,,,,,,,,,,"371224992","2178751910","624310",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-26",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-03-26T11:00:00-0500","AMY BLIEFNICK",,,,,
"20180326182720P030016575681001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"5KGS SECURITY PROFESSIONALS, INC. 401(K) PROFIT SHARING PLAN","001","2013-05-01","5KGS SECURITY PROFESSIONALS, INC.",,,"610 GOLD AVE SW","STE. 222A","ALBUQUERQUE","NM","87102",,,,,,,,,,,,,,,,,,"462674340","5052430502","561600",,,,,,,,,,,,,,,,,,,"2018-03-26T18:26:12-0500","GREGORY STEEN",,,,,4,5,0,0,5,0,5,3,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180320125752P040006180561001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DISANO DENTAL GROUP 401(K) PROFIT SHARING PLAN & TRUST","001","2015-01-01","DISANO DENTAL GROUP",,,"390 MAIN STREET",,"WAKEFIELD","RI","02879",,,,,,,,,,,,,,,,,,"472383022","4017898693","812990",,,,,,,,,,,,,,,,,,,"2018-03-20T00:57:49-0500","JOHN E. DISANO",,,,,7,2,0,0,2,0,2,1,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-03-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180503114508P030027903469001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NESHOBA COUNTY GIN ASSOCIATION PROFIT SHARING 401-K PLAN","002","1993-01-01","NESHOBA COUNTY GIN ASSOCIATION",,,"P.O. BOX 326",,"PHILADELPHIA","MS","39350",,,,,,,,,,,,,,,,,,"640325360","6016563463","115110",,,,,,,,,,,,,,,,,,,"2018-05-03T10:23:07-0500","DANNY WILKERSON",,,,,19,14,2,2,18,0,18,18,0,,"2E2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-03","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,17,,,,,,,,,,
"20180322085859P030008807441001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CONTACT RUBBER CORPORATION 401(K) EMPLOYEE RETIREMENT PLAN","001","1987-04-01","CONTACT RUBBER CORPORATION",,,"8635 198TH AVE. UNIT 97",,"BRISTOL","WI","53104",,,,,,,,,,,,,,,,,,"391274872","2628572361","326200",,,,,,,,,,,,,,,,,,,"2018-03-22T08:57:39-0500","SHARON GREEN",,,,,24,23,0,1,24,0,24,15,0,,"2E2J2K2F2G3D2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-03-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,24,,,,,,,,,,
"20180319131101P030003272295001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MARTIN NELSON & CO., INC. EMPLOYEES PROFIT SHARING PLAN","001","1954-01-01","MARTIN NELSON AND COMPANY","MARTIN NELSON & CO., INC.",,"1500 WESTLAKE AVE N STE 200",,"SEATTLE","WA","981093036",,,,,,,"1500 WESTLAKE AVE N","#200","SEATTLE","WA","98109",,,,,,,"910611495","2066826261","523110",,,,,,,,,,,,,,,,,,,"2018-03-19T13:10:12-0500","MARTIN NELSON",,,,,14,11,3,0,14,,14,12,0,,"2A2E",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180424113835P030023219569001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RAYMOND MICKEY COHEN & SON, INC. PROFIT SHARING PLAN","001","1987-02-01","RAYMOND MICKEY COHEN & SON, INC.",,,"3907 HARTZDALE DR, STE. 704",,"CAMP HILL","PA","17011",,,,,,,,,,,,,,,,,,"232178172","7179759111","424400","RAYMOND MICKEY COHEN & SON, INC.",,"3907 HARTZDALE DR, STE. 704",,"CAMP HILL","PA","17011",,,,,,,"232178172","7176779111",,,,,,,,,,4,4,0,0,4,0,4,4,0,,"2E2G2J2R3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-24",,,,,,,,,,,,,,,,,,,,,,,4,,,,"2018-04-23T07:00:00-0500","SANFORD COHEN",,,,,
"20180424115004P040022461111001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CUSTOM ENGINEERING COMPANY DENTAL PLAN","502","1999-07-01","CUSTOM ENGINEERING COMPANY",,,"PO BOX 10008",,"ERIE","PA","165140008",,,,,,,,,,,,,,,,,,"251008495","8148982800","331200",,,,,,,,,,,,,,,,,,,"2018-04-24T11:49:45-0500","JAMES OHRN",,,,,115,102,0,0,102,0,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"1","0","0","FILING_RECEIVED","2018-04-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,115,"2",,,,,,,,,
"20180425105425P030026031383001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"HAMMONTREE & ASSOCIATES LIMITED SAVINGS AND SECURITY PLAN","001","1989-03-01","HAMMONTREE & ASSOCIATES, LTD.",,,"5233 STONEHAM ROAD",,"NORTH CANTON","OH","44720",,,,,,,,,,,,,,,,,,"341147301","3304998817","541330",,,,,,,,,,,,,,,,,,,"2018-04-25T06:52:55-0500","LORI AIRHART",,,,,77,52,0,10,62,0,62,60,0,,"2F2G2J2K2T3D3H2R",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,55,,,,,,,,,,
"20180320145051P030005432679001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LIFE AND DISABILITY BENEFIT PLAN","508","1994-03-01","COMMUNITY FINANCIAL CREDIT UNION",,,"500 S HARVEY",,"PLYMOUTH","MI","48170",,,,,,,,,,,,,,,,,,"381447620","7344531200","522130",,,,,,,,,,,,,,,,,,,"2018-03-20T14:47:06-0500","CATHY MEYERS",,,,,210,229,0,0,229,,,,,,,"4B4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,210,"2",,,,,,,,,
"20180424121051P040024647089001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AT YOUR SERVICE INC","001","1996-12-06","AT YOUR SERVICE INC",,,"4541 N RAVENSWOOD AVE STE 301",,"CHICAGO","IL","606405275",,,,,,,"4541 N RAVENSWOOD AVE STE 301",,"CHICAGO","IL","606405275",,,,,,,"363967585","7733347774","541990",,,,,,,,,,,,,,,,,,,"2018-04-24T12:10:26-0500","JOSEPH OBER","2018-04-24T12:10:27-0500","JOSEPH OBER",,,3,3,,,3,,3,,,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180425161253P040016944589001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"CONTRACT FURNISHINGS, INC. 401(K) PROFIT SHARING PLAN","001","1999-01-01","CONTRACT FURNISHINGS, INC",,,"3129 MAIN STREET",,"KANSAS CITY","MO","64111",,,,,,,,,,,,,,,,,,"431698909","5053236807","442110",,,,,,,,,,,,,,,,,,,"2018-04-25T12:12:30-0500","LINDA HAMILTON",,,,,27,20,0,4,24,0,24,13,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,23,,,,,,,,,,
"20180320160008P040004618423001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ORTHODONTIC SPECIALTY GROUP, P.A. SAFE HARBOR 401K PLAN","002","1989-01-01","ORTHODONTIC SPECIALTY GROUP, PC",,,"101 MAX LANE",,"JACKSON","TN","38305",,,,,,,,,,,,,,,,,,"620843559","7314271696","621210",,,,,,,,,,,,,,,,,,,"2018-03-20T16:21:02-0500","JAMES RAY HIGHT JR",,,,,13,12,0,0,12,0,12,12,0,,"2E2F2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,,,,,
"20180424140207P040024928241067","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RUDOLPH S. WAGNER, M.D. 401(K) PLAN","003","2004-01-01","RUDOLPH S. WAGNER",,,"19 ROSE AVENUE",,"NEW PROVIDENCE","NJ","07974",,,,,,,,,,,,,,,,,,"222390754","9737511702","621111","RUDOLPH S. WAGNER",,"19 ROSE AVENUE",,"NEW PROVIDENCE","NJ","07974",,,,,,,"222390754","9737511702",,,,"2018-04-12T20:13:46-0500","RUDOLPH WAGNER",,,,,3,3,,,3,,3,,,,"2E2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-24","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180427091014P030030712993001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"SUN ENGINEERING, INC. EMPLOYEES' PROFIT SHARING PLAN","002","1983-07-01","SUN ENGINEERING INC.",,,"950 MARQUETTE RD.",,"LAKE STATION","IN","464051548",,,,,,,,,,,,,,,,,,"351362186","2199621191","333310",,,,,,,,,,,,,,,,,,,"2018-04-26T08:25:52-0500","GUY ESTES",,,,,55,44,0,7,51,0,51,47,1,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,49,,,,,,,,,,
"20180504151658P030047007863001","2013-09-01","2014-08-31","2",,"0","1","0","0","0","0","0","0","0",,"PHILADELPHIA SIGN COMPANY, INC. EMPLOYEE BENEFIT PLAN","501","1974-07-01","PHILADELPHIA SIGN COMPANY, INC.",,,"707 WEST SPRING GARDEN STREET",,"PALMYRA","NJ","080651798",,,,,,,,,,,,,,,,,,"230973470","8568291460","332900",,,,,,,,,,,,,,,,,,,"2018-05-04T15:16:30-0500","JIM WARD",,,,,197,198,0,0,198,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-05-04","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,197,"2",,,,,,,,,
"20180319143009P040002065197001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ADVANCED ASTHMA AND ALLERGY OF 401(K) PROFIT SHARING PLAN & TRUST","001","2011-01-01","ADVANCED ASTHMA AND ALLERGY OF",,,"PO BOX 5",,"WATERTOWN","NY","136010005",,,,,,,,,,,,,,,,,,"272691198","3156814192","812990",,,,,,,,,,,,,,,,,,,"2018-03-19T02:30:06-0500","DARIUSZ CHROSTOWSKI",,,,,8,7,0,0,7,0,7,7,0,,"2E2F2G2J2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-03-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180427095637P030030351255001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"MAC-VIK PLUMBING AND HEATING COMPANY PROFIT SHARING PLAN AND TRUST","001","1977-06-29","MAC-VIK PLUMBING AND HEATING COMPANY",,,"16190 S GOLDEN RD",,"GOLDEN","CO","804013767",,,,,,,"16190 S GOLDEN RD",,"GOLDEN","CO","804013767",,,,,,,"840592644","3032797971","423700",,,,,,,,,,,,,,,,,,,"2018-04-27T09:55:52-0500","ANDREW VIK","2018-04-27T09:55:52-0500","ANDREW VIK",,,12,0,0,0,0,0,0,0,0,,"2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-04-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180425172537P040027634577001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DIVERSIFIED MORTGAGE CO. RETIREMENT PLAN","001","1988-01-01","DIVERSIFIED MORTGAGE COMPANY",,,"2081 BUSINESS CTR. DRIVE, STE. 155",,"IRVINE","CA","92612",,,,,,,,,,,,,,,,,,"061402161","9492229188","531390",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,2,0,,"2A2E2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-25",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-04-11T07:00:00-0500","LARRY NEWFIELD",,,,,
"20180425121455P030025752273001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"KIZAN TECHNOLOGIES, LLC EMPLOYEE BENEFITS PLAN","501","2000-10-01","KIZAN TECHNOLOGIES, LLC",,,"1831 WILLIAMSON COURT","SUITE K","LOUISVILLE","KY","40223",,,,,,,,,,,,,,,,,,"611377783","5022924824","541600",,,,,,,,,,,,,,,,,,,"2018-04-25T12:11:11-0500","JACKIE ROBERTS",,,,,63,99,0,0,99,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,63,"2",,,,,,,,,
"20180427100557P040018342589001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SOMERO ENTERPRISES INC 401(K) PROFIT SHARING PLAN & TRUST","001","2006-11-01","SOMERO ENTERPRISES, INC",,,"PO BOX 309",,"HOUGHTON","MI","49931",,,,,,,,,,,,,,,,,,"203225968","2392106502","339900",,,,,,,,,,,,,,,,,,,"2018-04-27T10:05:54-0500","ADAM KRUZICH",,,,,171,147,0,65,212,0,212,203,0,,"2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1",,,"1","0","0","0","1","1",,"FILING_RECEIVED","2018-04-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,143,,,,,,,,,,
